lead_pt,trail_pt,Z_pt,MET,eta1,eta2,w_sm,w_p,w_m
63.95629653514169,32.29497630843779,32.53770547497052,32.53770547497052,2.5064961394857117,2.563308315481461,0.23886485,0.25356529,0.22460336
62.5330934369742,17.536344597006476,50.775375650220994,50.775375650237386,1.5592683480802214,-0.23283819848473186,0.23886485,0.25356529,0.22460336
36.71109226329147,26.84940902685879,46.05619092785296,46.05619092764609,-0.27843561097670216,-2.3984873222565657,0.23886485,0.25356529,0.22460336
38.521415716774946,26.43063931916267,12.430126023068926,12.43012602243497,3.9886382430906964,2.1575568988477616,0.23886485,0.25356529,0.22460336
56.66392835127085,38.17959550156027,40.8836883552185,40.8836883552185,1.577842933870217,2.4478041691700394,0.23886485,0.25356529,0.22460336
55.309662607808896,42.116024757025315,26.881419894755098,26.88141989377085,1.8841435466406555,1.3145555821561026,0.23886485,0.25356529,0.22460336
272.9134522520168,8.08648752989385,266.186499045685,266.1864990405902,-2.5613282102133526,-1.847624518919324,0.23886485,0.25356529,0.22460336
295.80224989621723,67.011012824945,359.6874388339571,359.6874388416499,-0.5328399321871151,-1.0567535805563846,0.23886485,0.25356529,0.22460336
59.265609397819595,40.09964044950435,19.818661758698394,19.818661759677695,-0.5274436213656712,-0.9005168144736859,0.23886485,0.25356529,0.22460336
64.17620333230849,31.95130131759712,32.84861977541933,32.84861977555038,0.3168210272039254,0.583768784771255,0.23886485,0.25356529,0.22460336
29.51538444720676,19.05310308270664,41.253897889766925,41.25389788967237,1.3104429557534159,-1.425410286692425,0.23886485,0.25356529,0.22460336
58.44796827064734,42.564443885670336,46.780590094556764,46.78059009426231,2.7424290887748546,2.3662476057894657,0.23886485,0.25356529,0.22460336
100.68793633788368,35.72717802085176,105.5233211717063,105.5233211717063,0.6803767317420316,0.22706151684125053,0.23886485,0.25356529,0.22460336
20.432822410686576,10.737558223128222,30.641182921211517,30.64118292121128,0.3731634556800757,4.043834614077337,0.23886485,0.25356529,0.22460336
74.54959935512096,30.171176359496762,79.67895116339822,79.67895116322599,2.2170693423572203,0.9823347818980941,0.23886485,0.25356529,0.22460336
43.06341580176213,1.7885321776901675,44.81330158425718,44.81330158426151,-1.7006617794432308,-6.429862990755718,0.23886485,0.25356529,0.22460336
43.35719967727254,33.340410945133655,16.38128242067672,16.381282421008436,-1.8684039895934186,-3.250034966801892,0.23886485,0.25356529,0.22460336
74.05383678484577,29.891297129429073,54.484652477120804,54.48465247797023,2.450030746896227,1.861281018041282,0.23886485,0.25356529,0.22460336
63.00129808917463,38.56830427911887,49.17712739043038,49.17712739006304,0.10093008119050637,-0.3314451339026017,0.23886485,0.25356529,0.22460336
63.55007633554032,35.552397031262586,40.69110257712448,40.69110257671258,-3.9948191788679996,-3.8424011764408292,0.23886485,0.25356529,0.22460336
70.87828698416523,54.24548071582965,120.05437822331075,120.05437822400515,-1.7386502171619087,-3.0319079400310547,0.23886485,0.25356529,0.22460336
76.25208749209541,24.945902210559517,51.312563076633964,51.31256307660008,2.8250919171528035,2.2103209285656056,0.23886485,0.25356529,0.22460336
75.58284206576283,37.60976215339142,79.62610417476085,79.62610417476085,-0.5576950258585943,-1.450387126230362,0.23886485,0.25356529,0.22460336
45.44441120183924,36.56053960964648,12.31465737098301,12.314657369984495,2.403030239510942,3.424337477965378,0.23886485,0.25356529,0.22460336
124.82688544924491,25.549133835401935,149.43939687908235,149.43939687908232,-1.3985066678026257,-2.844814179769178,0.23886485,0.25356529,0.22460336
43.51659178694031,41.63768019660202,11.172405944562131,11.172405945258625,-1.053604048722784,-0.2692913889310759,0.23886485,0.25356529,0.22460336
49.27035702316381,41.5071454506745,7.80614721282325,7.806147212213405,0.596339677718264,0.08408170351911867,0.23886485,0.25356529,0.22460336
80.545689769218,41.87556573392387,83.91369089045224,83.91369088990389,2.1543061609794774,2.5061248233645115,0.23886485,0.25356529,0.22460336
19.142378129606087,18.3139889029867,22.21100959703611,22.211009596719517,0.8501743898434501,-2.2822623323710887,0.23886485,0.25356529,0.22460336
44.85372114495705,21.250669257255893,42.73489252136049,42.73489252176027,-0.026909276921816928,-2.1357361596750253,0.23886485,0.25356529,0.22460336
38.17486347559399,33.48811329027821,25.295800791679934,25.295800791341158,0.9761474109513025,2.547353488353555,0.23886485,0.25356529,0.22460336
60.85585252945154,37.14829298418321,33.099277084014595,33.09927708289694,-0.018193253448149177,-0.004049700774013872,0.23886485,0.25356529,0.22460336
62.82587024758371,24.536616655434266,51.34248364764609,51.342483647373555,-0.23279812934151684,1.1319497712118245,0.23886485,0.25356529,0.22460336
92.31974634041335,35.04217869645124,113.85388736731983,113.85388736831865,2.2916790281067208,1.1094501062219646,0.23886485,0.25356529,0.22460336
76.39778884395777,34.566234495393864,109.03735853424553,109.03735853520999,-2.12534680702421,-3.6305892645778064,0.23886485,0.25356529,0.22460336
21.29584601186044,18.46965831688951,15.871023370569002,15.871023370736362,1.1718182500714578,-1.8217506592262387,0.23886485,0.25356529,0.22460336
77.61741221152825,47.999840209993614,114.17408437103596,114.17408437069182,1.8353706757440287,0.8649138698528261,0.23886485,0.25356529,0.22460336
57.12940449049001,48.569425026854674,51.787384312720505,51.78738431337095,2.0480169551051426,2.2760810384498904,0.23886485,0.25356529,0.22460336
65.30289483202371,17.883629868279613,66.97469300932471,66.97469300978963,-0.9946719008586646,0.891189756119157,0.23886485,0.25356529,0.22460336
58.8245306158854,37.146032055174665,33.2743831494198,33.27438314948641,0.8386041984787629,0.5631166436043805,0.23886485,0.25356529,0.22460336
171.50033694290371,24.809892566337556,195.9988089966859,195.99880900214723,0.25888112315376816,-1.0361982688059714,0.23886485,0.25356529,0.22460336
31.8965518109615,30.044673103038235,10.649642473198783,10.649642473786164,-3.642098567298194,-2.0577093461240965,0.23886485,0.25356529,0.22460336
114.72684861819623,11.468165926870837,125.86279295358119,125.86279294977518,-3.3642013652495453,-1.3868867315753728,0.23886485,0.25356529,0.22460336
148.78222438397125,82.95057941038418,217.55395063307665,217.5539506348638,-0.6521804405820615,-0.5636642544132157,0.23886485,0.25356529,0.22460336
81.37633901103854,21.888658730716944,60.64252796716947,60.64252796716947,-0.45431465782934244,-1.4202253675072027,0.23886485,0.25356529,0.22460336
49.68541935647901,49.29715559276151,1.1219248472237644,1.121924847223759,2.7850754630651813,3.04441653101713,0.23886485,0.25356529,0.22460336
63.734771843743545,33.02363714298106,33.77413309717582,33.77413309699573,0.8900325915303177,0.7738541682210808,0.23886485,0.25356529,0.22460336
42.7862611401078,30.102440318015244,18.575246890861706,18.575246891298164,-0.18486800965252836,-1.5002930953367943,0.23886485,0.25356529,0.22460336
82.26656727735298,28.2574397915608,80.68852289155728,80.68852289118793,-2.170016105045529,-1.3735458471122275,0.23886485,0.25356529,0.22460336
65.037684503054,42.57476535143588,56.19375915938629,56.19375915891788,-1.3195126235211967,-1.5833309261134623,0.23886485,0.25356529,0.22460336
60.81453136405834,46.221667801373464,60.617045539849826,60.61704554045676,2.37986689644657,2.8768227357675737,0.23886485,0.25356529,0.22460336
63.90017291836171,32.157520540642444,31.750805617279287,31.75080561597639,3.118449997758519,2.790557998980282,0.23886485,0.25356529,0.22460336
101.24232238211631,19.85183278406773,87.5595449686517,87.55954496922219,0.4241121091273013,-0.3389859732122471,0.23886485,0.25356529,0.22460336
99.94337350113356,35.742570997354186,113.27545030111591,113.27545030012035,-2.270801009130198,-1.040467054119751,0.23886485,0.25356529,0.22460336
58.107860641639846,9.879427932119226,51.79434497847797,51.79434497800137,0.8414003994718338,-1.2253427872602782,0.23886485,0.25356529,0.22460336
53.586823218059244,41.89879399498459,35.05220622189841,35.05220622196638,-1.0151685532539287,-1.8420985471647784,0.23886485,0.25356529,0.22460336
120.80904013204821,41.23758932794701,153.4492505267686,153.449250529888,-1.411326720845226,-1.9064505803918392,0.23886485,0.25356529,0.22460336
56.87550428424117,45.584505745991635,41.37095921230313,41.37095921139614,1.1118925255589323,0.6940939797037511,0.23886485,0.25356529,0.22460336
96.80298144101744,26.32614718329288,98.14051372992834,98.14051372701928,0.3682465408150757,1.4116346178462158,0.23886485,0.25356529,0.22460336
69.68376021972212,32.84129039123846,56.02245238126813,56.02245238015454,-1.945850529473805,-2.4037562511263912,0.23886485,0.25356529,0.22460336
10.187831382254208,0.9840075746403274,10.891425081829302,10.891425082059381,3.4389873520928096,-3.2648875504037624,0.23886485,0.25356529,0.22460336
57.64896277967354,41.94989775392052,17.888324698539257,17.88832469781024,-0.638864157913058,-0.49392656089858267,0.23886485,0.25356529,0.22460336
77.24670933220679,28.441658531700096,71.52217881893552,71.52217881909272,0.7513226071053647,1.6661144015100842,0.23886485,0.25356529,0.22460336
47.70851089359018,16.197621907280222,63.89098349599716,63.890983496004225,2.219010289561179,4.706796231572045,0.23886485,0.25356529,0.22460336
68.31837248514212,39.321816915415816,101.83846456416497,101.83846456507541,0.6434742326606968,2.136117270437146,0.23886485,0.25356529,0.22460336
90.57285474553412,17.7289120458776,75.03781043641949,75.0378104367884,-0.8220536464319719,0.2873694044393705,0.23886485,0.25356529,0.22460336
58.10415571111108,47.95548520673753,66.69091791191944,66.69091791226273,-0.6234916290538104,-1.3979871031592488,0.23886485,0.25356529,0.22460336
102.89489490856913,21.96204832962322,118.98065382236146,118.98065382273799,-1.9428889986625173,-0.36378010564063973,0.23886485,0.25356529,0.22460336
49.750401272084176,39.0729518034695,14.62476993124396,14.624769931898133,-2.9574258391654324,-2.3410151445577587,0.23886485,0.25356529,0.22460336
48.13496915465595,39.24305441760476,69.31769990483427,69.3176999052726,2.014613409445585,3.4470008593707075,0.23886485,0.25356529,0.22460336
14.875006385137388,12.433662562221546,18.908357698119033,18.908357697605727,-3.23150626823648,0.5937377545745598,0.23886485,0.25356529,0.22460336
34.466766251667615,14.259272579747241,31.152708286338434,31.152708285909288,-1.330294941698186,1.4463952957415789,0.23886485,0.25356529,0.22460336
22.913710419598598,8.687173928550681,22.87081015178959,22.87081015202206,2.0764680727267724,5.808286248622394,0.23886485,0.25356529,0.22460336
48.22473188820375,41.45582047869892,6.832447170414222,6.832447169645443,-3.8960943078567247,-4.056180359363722,0.23886485,0.25356529,0.22460336
69.55628196247723,30.755691395558618,45.15215540418927,45.15215540418927,2.4285198056099593,2.135225652241124,0.23886485,0.25356529,0.22460336
117.2651229015217,17.918666113291575,99.79808478721186,99.79808478814164,-2.0042520760745637,-1.913811703874575,0.23886485,0.25356529,0.22460336
44.10019885415868,42.740596585031476,20.990056895983027,20.99005689500907,0.8891099165679529,0.07666554238479913,0.23886485,0.25356529,0.22460336
74.45780115466147,30.590793540103157,49.75086027354688,49.750860273964626,2.10289425839733,2.040426672201775,0.23886485,0.25356529,0.22460336
89.49076104342551,27.655262875166684,102.42349709653668,102.4234970962359,-0.8746077659535662,-2.2157339048223124,0.23886485,0.25356529,0.22460336
55.60459020666894,32.21462488661654,23.422303277172425,23.422303277712537,-1.6460079396035574,-0.913058653194953,0.23886485,0.25356529,0.22460336
52.530462639190226,37.81750194825584,26.57475731544416,26.574757315540495,-1.5222361821468393,-0.918852373497968,0.23886485,0.25356529,0.22460336
80.88612168515255,28.050549738722776,61.07744618293315,61.07744618283386,-1.863517620504115,-1.5554598433910516,0.23886485,0.25356529,0.22460336
54.91572579771221,35.770902267344105,33.84805924537376,33.84805924517322,-2.9416370238263707,-2.3244533509922563,0.23886485,0.25356529,0.22460336
50.328002363166654,38.13529192159585,18.91953927997145,18.91953928016682,0.8244865951472227,0.24335097483342175,0.23886485,0.25356529,0.22460336
84.0042078588121,20.67505386246447,64.96568476598185,64.96568476528948,0.3268186366638673,-0.7554345968416253,0.23886485,0.25356529,0.22460336
49.91336262728637,46.14398765821213,68.1273536753838,68.12735367469843,-2.79420064627996,-3.859204333750268,0.23886485,0.25356529,0.22460336
58.328250992739775,39.438876470183615,32.52664607239712,32.526646072514275,-1.0240006783336506,-0.9191364398166998,0.23886485,0.25356529,0.22460336
38.47818843592489,35.894108815936384,16.604223705416366,16.60422370523904,1.9814201763276478,0.6921241403337391,0.23886485,0.25356529,0.22460336
56.241129086723795,35.814298773408524,25.52769855123164,25.527698552224177,-1.4343467757250319,-0.9892081705919825,0.23886485,0.25356529,0.22460336
64.94282733079592,41.66648488188925,23.314539714818704,23.314539715005548,-0.39715508285039036,-1.6447649957014583,0.23886485,0.25356529,0.22460336
94.92344222506698,26.36518300066759,80.40267461386375,80.40267461386375,1.306674073959813,1.0722144464342052,0.23886485,0.25356529,0.22460336
43.04229864850044,41.95964446757271,23.87057052371422,23.870570523874218,-1.7473692876945315,-2.713143985875389,0.23886485,0.25356529,0.22460336
57.86908015287618,29.456369762346338,28.42027499251755,28.42027499237421,1.9778736181728176,2.8901547401308836,0.23886485,0.25356529,0.22460336
65.72500572420377,25.217421403598085,57.30325121457579,57.30325121516328,-0.011265100553832445,-1.1936393882138343,0.23886485,0.25356529,0.22460336
60.05175816132313,34.016184738801336,26.294899941696773,26.294899942272917,-0.5027538359820883,-0.16632794543691706,0.23886485,0.25356529,0.22460336
110.16348721464044,11.11001414183096,104.38455254388755,104.38455254517578,0.2048802997885352,-1.1299360063784638,0.23886485,0.25356529,0.22460336
49.041168610483275,25.11575759438774,26.596186104949965,26.596186105269236,-1.991406735840238,-0.7116798702093399,0.23886485,0.25356529,0.22460336
44.35428152897231,43.30760479082562,1.060364761308009,1.0603647613080105,-3.5315213915291377,-3.0038301376809473,0.23886485,0.25356529,0.22460336
47.1783291564823,40.62993407234246,31.862248849491397,31.862248849401436,2.9930743225938414,3.9638940464484618,0.23886485,0.25356529,0.22460336
73.74402239140613,20.9821865207418,73.6737665858411,73.67376658585822,-4.638566362357503,-3.0464984457852444,0.23886485,0.25356529,0.22460336
49.011056057608464,45.71004401098501,10.615919431396204,10.615919431569605,0.30689875931436833,-0.2423379432769421,0.23886485,0.25356529,0.22460336
48.954215970534754,36.238250380588504,12.889238464150745,12.889238464318876,0.6121270911606523,-0.19052493040655033,0.23886485,0.25356529,0.22460336
42.67292402229345,27.670815731451807,70.1278314902916,70.12783149069794,0.6154093199556347,-1.6337419388921761,0.23886485,0.25356529,0.22460336
31.714634374998123,15.927355797079018,46.59807148323325,46.598071483141695,1.1323939991769207,4.034544856588375,0.23886485,0.25356529,0.22460336
49.835170755171134,35.67937054873262,53.957983262124735,53.95798326210801,1.9056511303412837,0.506601948520906,0.23886485,0.25356529,0.22460336
99.07867974446181,65.32366213957341,135.68382602727598,135.68382602650607,-1.123370145401263,-1.2422944717992164,0.23886485,0.25356529,0.22460336
63.208535916927104,34.817440085461556,58.706670515392666,58.70667051490958,-1.0526620574666599,-1.109578357027777,0.23886485,0.25356529,0.22460336
40.77284426969113,33.646789977932166,16.260992754681542,16.260992755051483,-0.7620533125545259,0.6095149719318723,0.23886485,0.25356529,0.22460336
56.866867045884256,32.77650740594651,24.118360759251964,24.118360759288013,-0.6691144867969014,-1.4781501325946613,0.23886485,0.25356529,0.22460336
56.370255669401956,26.14710217369276,33.69619350927626,33.696193509649596,2.6179182088451136,3.2674665480130094,0.23886485,0.25356529,0.22460336
55.74328847194562,34.361514879383506,21.420830867953956,21.42083086749038,-1.2814564565143438,-0.7555502662956284,0.23886485,0.25356529,0.22460336
61.24035879284447,32.87667425515756,33.995020922980416,33.99502092390161,2.1997791026887556,2.721847303208612,0.23886485,0.25356529,0.22460336
42.25398883466179,40.42219678934427,2.1373068170943457,2.1373068181437627,0.047611240183013506,0.9138089682358909,0.23886485,0.25356529,0.22460336
57.31678482097911,13.383490365627237,52.35675811969961,52.356758119846816,1.8571408209541862,-0.4287919084829268,0.23886485,0.25356529,0.22460336
200.73679511482868,69.10931005256754,268.2587324342047,268.2587324308697,1.2784365913397513,0.4950112132183689,0.23886485,0.25356529,0.22460336
109.9806186774121,47.87265814949574,129.6210780618144,129.62107806284314,-1.7783393618817487,-1.3122384781483463,0.23886485,0.25356529,0.22460336
85.57468503169989,25.344207595849642,71.9730164743153,71.97301647373628,-2.0361208433871245,-1.3758105490482264,0.23886485,0.25356529,0.22460336
125.60462613885612,14.176254187426958,112.23078157284972,112.23078157684853,-0.8612138592882431,-1.657179384801127,0.23886485,0.25356529,0.22460336
67.80656041993667,23.9455196464599,45.61839640684402,45.618396405995725,-0.9102109614756044,0.17713630024582666,0.23886485,0.25356529,0.22460336
89.35696538569205,20.95231776570853,69.30041110998785,69.3004111092608,0.6861564436013543,1.377488466005244,0.23886485,0.25356529,0.22460336
69.79555871597289,29.842910813253557,42.52478378228892,42.52478378095721,-2.3690884304458817,-2.002021071026472,0.23886485,0.25356529,0.22460336
63.896902353835735,29.163170709594013,45.875712769732196,45.87571277032146,1.2155934736837672,2.1343885012147745,0.23886485,0.25356529,0.22460336
55.746716452912686,22.041155010563575,34.77997261648659,34.77997261671035,1.6871364222117353,0.11618295958943972,0.23886485,0.25356529,0.22460336
42.96838016371808,12.602198237506187,32.153139958076785,32.15313995802748,2.232868388588511,-0.2512099755734219,0.23886485,0.25356529,0.22460336
44.273573623820496,31.17348863617298,22.170013524938994,22.170013523957394,-2.710923217578238,-1.974471757181544,0.23886485,0.25356529,0.22460336
42.664081057238114,39.081162224896865,40.48858123322563,40.48858123357084,3.3637073516814398,2.0446425630029808,0.23886485,0.25356529,0.22460336
41.496623013425236,25.60347030616605,17.836119514513097,17.836119514252474,1.097185681295319,-0.5861237688073435,0.23886485,0.25356529,0.22460336
161.48376528905587,19.298942130671428,158.6090540993861,158.60905410116206,-2.9606395405263943,-3.391123715095211,0.23886485,0.25356529,0.22460336
107.3753321833745,28.484876635367566,108.71518388091286,108.71518388327026,1.034362301818252,0.34111066733143064,0.23886485,0.25356529,0.22460336
75.76029519745052,39.23638499272378,76.31569333182516,76.31569333205206,1.6226068523196793,1.0620158063212675,0.23886485,0.25356529,0.22460336
